"","D","mean.d18O_mod","sd.d18O_mod","N","se.d18O_mod","CL95.d18O_mod"
"491",60750000,-1.49639432666264,0.249615260906081,20,0.0558156691607342,0.0962663028423495
"492",60950000,-1.58218811744795,0.143964104964281,20,0.0321913525020048,0.0555210129245014
"493",61150000,-1.64774054249951,0.118097898732466,20,0.026407492956568,0.045545484851995
"494",61350000,-1.71096931146524,0.111123318116459,19,0.0254934375758193,0.044081539390821
"495",61550000,-1.65022001866595,0.109684868656794,19,0.0251634346373946,0.0435109204820924
"496",61750000,-1.7066730533615,0.141768444810964,19,0.0325239118059956,0.0562381630627742
"497",61950000,-1.73665219890109,0.265214001281317,18,0.0625115395905457,0.108398985797597
"498",62150000,-1.77218279368858,0.342466657888583,18,0.0807201653744369,0.13997390109596
"499",62350000,-1.80911148302502,0.386602348398163,18,0.0911230473916618,0.158013160205966
"500",62550000,-0.853861228787976,0.441870328944446,17,0.107169296415551,0.186432428873226
"501",62750000,-0.767554765189652,0.362216950240068,17,0.0878505144252292,0.152825345783284
"502",62950000,-0.842796253163627,0.294779013050417,17,0.0714944121777762,0.124372160301243
"503",63150000,-0.890179067712661,0.168467511363136,17,0.0408593731667736,0.0710792403841307
"504",63350000,-0.621388347392287,0.159190510060493,17,0.0386093698573743,0.0671651194934085
"505",63550000,-0.482904611316683,0.213169207512274,17,0.0517011269824892,0.0899396282443995
"506",63750000,-1.06184361259897,0.192019394522,17,0.0465715438694914,0.0810161709590675
"507",63950000,-1.48781786168606,0.184301838064433,18,0.0434403598268353,0.0753283470340856
"508",64150000,-1.51303175429325,0.182918486983652,18,0.0431143008501746,0.0747629400290474
"509",64350000,-1.54634287055443,0.187747255080136,18,0.0442524524054416,0.076736567219851
"510",64550000,-1.54931141950629,0.166008067448811,18,0.039128476741576,0.0678512674999477
"511",64750000,-1.57013134694308,0.129475004354046,18,0.030517551190968,0.0529193748833453
"512",64950000,-1.54807823132531,0.175747619729041,18,0.0414241112292665,0.0718320437191479
"513",65150000,-1.54229597877691,0.201467381558835,18,0.0474863172293832,0.0823442945197688
"514",65350000,-1.51191640289257,0.202326633658938,18,0.0476888448916272,0.0826954903681995
"515",65550000,-1.48090231135922,0.200162391783799,18,0.0471787281896142,0.0818109155601109
"516",65750000,-1.44051504340767,0.190890285677575,19,0.0437932349774822,0.0757243195222297
"517",65950000,-1.35354969682651,0.22175783479716,19,0.0508747364115373,0.08796917600669
"518",66150000,-1.29088941349146,0.229730022428051,19,0.052703681687432,0.0911316652937166
"519",66350000,-1.11807253251164,0.266100490566381,19,0.0610476393266029,0.105559476225551
"520",66550000,-1.01512014440676,0.295591255253827,19,0.0678132847497773,0.117258175717882
"521",66750000,-0.583047046275059,0.297437283966741,19,0.0682367927816966,0.117990477351816
"522",66950000,-0.615039739560544,0.223868517818538,19,0.0513589603058548,0.0888064634304771
"523",67150000,-0.656547953431479,0.254186123617392,19,0.0583142960893972,0.100833162748949
"524",67350000,-1.53005831911263,0.293065153544663,20,0.065531360516228,0.113023132965757
"525",67550000,-1.59055811216245,0.313826225198921,20,0.0701736772666945,0.121029821354704
"526",67750000,-1.59463986528909,0.265645945843818,20,0.0594002392854005,0.10244867632939
"527",67950000,-1.57801871445472,0.250407031958415,20,0.0559927145502978,0.0965716562555548
"528",68150000,-1.39820780430948,0.25560566033758,20,0.057155163194855,0.0985765526392811
"529",68350000,-1.45853187136539,0.251053945331216,20,0.0561373687780116,0.0968211440410084
"530",68550000,-1.5227203886232,0.187660481714251,21,0.0409508744003538,0.0704659264883495
"531",68750000,-1.57895677839023,0.151352976704747,21,0.0330279272574471,0.0568325714228391
"532",68950000,-1.62980465618767,0.135763677527842,21,0.0296260632808054,0.0509788381287014
"533",69350000,-1.67042959437761,0.191333041791691,21,0.0417522927122177,0.0718449613606727
"534",69550000,-1.64965166640796,0.179036152150364,21,0.0390688913982226,0.0672275175942195
"535",69750000,-1.6946331965481,0.0920512695797609,22,0.0196253966158484,0.0336996393938852
"536",69950000,-1.69049079735875,0.0901802431681752,22,0.0192264924445781,0.0330146633402715
"537",70150000,-1.65434875852295,0.0932161639843747,22,0.0198737529373907,0.0341261030542633
"538",70350000,-1.63606654838708,0.104296081814021,22,0.0222359993558327,0.0381824212025907
"539",70550000,-1.6442836643688,0.130447857547932,22,0.0278115766762738,0.0477564924323082
"540",70750000,-1.65279157757441,0.173795485385128,22,0.0370533219834804,0.0636259033960331
"541",70950000,-1.44493569174689,0.245230821462765,23,0.0511341610460435,0.0876373827120461
"542",71150000,-1.10493676089132,0.244590095216235,23,0.0510005603881773,0.087408408348441
"543",71350000,-1.14628463829989,0.30430094131229,23,0.0634511324747483,0.108747089351777
"544",71550000,-0.801857306351402,0.148760817748962,23,0.031018774747576,0.0531621948654697
"545",71750000,-0.906595868398181,0.122195581623116,23,0.0254795401025076,0.0436686583217768
"546",71950000,-0.879152901244333,0.174631319443523,23,0.03641314724978,0.0624074563070587
"547",72150000,-1.15790437510554,0.231759096919627,23,0.0483251122965928,0.0828230340403091
"548",72550000,-1.3911841540615,0.181132059201315,23,0.0377686451913135,0.0647306056349727
"549",72750000,-1.55533887450566,0.197024915030956,23,0.0410825347123248,0.0704101865311332
"550",72950000,-1.59638450151687,0.177007999903531,23,0.0369087193832995,0.0632568032766426
"551",73150000,-1.62968162757896,0.181975152690571,23,0.0379444423362212,0.0650318993562891
"552",73350000,-1.6377096150759,0.135214354297422,23,0.0281941418584327,0.0483211369804291
"553",73550000,-1.64962383200012,0.101665109431547,23,0.0211986407231674,0.0363317467623758
"554",73750000,-1.66804637526274,0.0928862235638939,23,0.0193681164803998,0.0331944633818456
"555",73950000,-1.6987970494918,0.0801045888522343,23,0.0167029614078065,0.0286267299858973
"556",74150000,-1.66629189286874,0.114450908282187,23,0.0238646640787602,0.0409009682838348
"557",74350000,-1.64636595225437,0.125065121094688,23,0.0260778804440359,0.0446941367970247
"558",74750000,-1.5988123787294,0.184522375915202,23,0.0384755750943777,0.0659421926679473
"559",74950000,-1.56866037422862,0.189463507715414,23,0.0395058722964776,0.0677079897077439
"560",75150000,-1.52922280799333,0.17572186212138,23,0.0366405411172577,0.062797180182113
"561",75350000,-1.48955969282865,0.158595693981503,23,0.0330694882025283,0.0566768542674802
"562",75550000,-1.4047461589791,0.237740486660943,23,0.0495723182737503,0.0849605848537953
"563",75750000,-1.24925916367556,0.343060653545313,23,0.0715330911600381,0.122598528230923
"564",75950000,-1.0838438260806,0.210099069763261,23,0.0438086844256228,0.0750824569051305
"565",76150000,-1.02872730720338,0.242886923471726,23,0.0506454245298325,0.0867997511123418
"566",76350000,-0.843911158578879,0.224110850608685,23,0.0467303426985025,0.0800898038328257
"567",76550000,-0.732576370234354,0.188444874804353,23,0.0392934726518885,0.0673439640043789
"568",76750000,-0.776705131555842,0.17405911954927,23,0.0362938353241063,0.0622029709947258
"569",76950000,-0.786498395114011,0.209554300992149,23,0.0436950922845179,0.074887774568715
"570",77150000,-0.95260330711348,0.244755033213006,23,0.0510349523379297,0.0874673517319054
"571",77350000,-1.13722772388024,0.27209251398015,23,0.0567352111218874,0.0972368629625204
"572",77550000,-1.29904751012474,0.2078247455379,22,0.0443083846251028,0.0760838933968713
"573",77750000,-1.37971781225906,0.1964192176659,22,0.0418767179123785,0.071908370580749
"574",77950000,-1.49715052834031,0.187191824916481,22,0.0399094311681077,0.0685302552150316
"575",78150000,-1.56461731295263,0.180158969127291,22,0.0384100212758267,0.0659555519536112
"576",78350000,-1.64632235366709,0.189712105532105,22,0.0404467568007759,0.0694529209023782
"577",78550000,-1.67447938819033,0.12494618122413,22,0.0266386153428825,0.0457423484773099
"578",78750000,-1.6740508206828,0.106515081735226,22,0.0227090917286265,0.0389947891090959
"579",78950000,-1.70017678588803,0.0949253950923948,22,0.0202381622340379,0.0347518464279729
"580",79150000,-1.67328857510834,0.0957170981282444,22,0.020406953888422,0.0350416860677408
"581",79350000,-1.6393712022801,0.114894949272552,22,0.0244956854905496,0.042062628536685
"582",79550000,-1.60278453804613,0.117114433204185,22,0.0249688810547135,0.0428751736376706
"583",79750000,-1.57064372969912,0.150393275789203,21,0.0328185033483996,0.0564722067176665
"584",79950000,-1.51213045821013,0.189356668217136,21,0.0413210126404603,0.0711028392380719
"585",80150000,-1.34070661460375,0.197208049566783,21,0.0430343245140184,0.0740510084848004
"586",80350000,-1.17714806859308,0.28559858793857,21,0.0623227213143332,0.107241380385561
"587",80550000,-1.15319737569208,0.236796264668323,21,0.051673181291685,0.0889162599733785
"588",80750000,-1.00875500906373,0.19685002526903,21,0.0429561972071096,0.0739165714759212
"589",80950000,-0.95107230500553,0.232335266394468,21,0.0506997116600181,0.0872411690135847
"590",81150000,-1.0854282369069,0.209435630257319,21,0.0457026013749975,0.0786424269560674
"591",81350000,-1.08544063513602,0.223749868896082,21,0.0488262243310829,0.0840173789888116
"592",81550000,-1.31466829303031,0.255784516121116,21,0.0558167574629841,0.0960462892624019
"593",81750000,-1.40715753310789,0.196438343902588,21,0.042866360967875,0.073761986404843
"594",81950000,-1.51674475678061,0.151163194526339,21,0.0329865133908705,0.0567613088058495
"595",82150000,-1.58546367486713,0.127636886113697,21,0.0278526520040226,0.047927253260411
"596",82350000,-1.62435492142329,0.126832349576519,21,0.0276770877382617,0.0476251522961155
"597",82550000,-1.63996785174939,0.122836670405981,21,0.0268051590596072,0.0461247872105627
"598",82750000,-1.71005395873548,0.11961849323383,20,0.0267475082236942,0.0461319153860792
"599",82950000,-1.71763053302346,0.112731182511661,20,0.0252074587280009,0.0434757639258559
"600",83150000,-1.72105834372701,0.116600094303175,20,0.0260725737044785,0.0449678435080109
"601",83350000,-1.72373527799436,0.181308736188683,20,0.0405418659032472,0.0699232957253786
"602",83550000,-1.70298974051752,0.185661826583582,20,0.0415152465067668,0.0716021030095741
"603",83750000,-1.72908113230418,0.194092967760843,20,0.0434005069867919,0.0748536461521311
"604",83950000,-1.73280277677814,0.234665108208617,20,0.0524727133901813,0.0905006460395995
"605",84150000,-1.64782815077452,0.282307217912585,20,0.0631258129791385,0.108874241244326
"606",84350000,-1.36020190200757,0.309335795201946,20,0.0691695865945506,0.11929804785491
"607",84550000,-0.971572479562132,0.262467282247644,20,0.0586894684975355,0.101222796985024
"608",84750000,-0.826120440814898,0.153889363297815,20,0.0344107077348075,0.059348775382038
"609",84950000,-0.800511682576093,0.159051087165783,20,0.0355649042797935,0.0613394392190915
"610",85150000,-0.920941584442925,0.178806936461035,20,0.0399824464775361,0.0689584548364104
"611",85350000,-0.873934492077405,0.205256902248473,20,0.0458968386278616,0.0791591148738644
"612",85550000,-1.17080353465088,0.221092906859266,20,0.0494378769080348,0.0852664081945599
"613",85750000,-1.63905251438722,0.197768767756641,19,0.0453712669915666,0.0784529464554142
"614",85950000,-1.54199283558128,0.254547945910475,19,0.0583973038162957,0.100976694133139
"615",86150000,-1.63533460561654,0.247910268288398,19,0.0568745161334307,0.0983435919857166
"616",86350000,-1.72753216274309,0.209471778202035,19,0.0480561217213914,0.0830954168629226
"617",86550000,-1.72613323560936,0.196178068359809,19,0.0450063355220748,0.0778219314775592
"618",86750000,-1.72649412169613,0.183541977587435,19,0.0421074174842755,0.0728093171804893
"619",86950000,-1.53805608789217,0.185406715215417,19,0.0425352176356752,0.0735490404590484
"620",87150000,-1.52824390974044,0.198880722552325,19,0.0456263669170492,0.0788940481067829
"621",87350000,-1.52652225113008,0.18968818046958,18,0.0447099329069925,0.0775298675083276
"622",87550000,-1.51872143533595,0.196520127943765,18,0.0463202383695613,0.0803222396065055
"623",87750000,-1.50417386169283,0.210382359655602,18,0.0495875977181679,0.0859880485426658
"624",87950000,-1.40877864786055,0.304157602979256,18,0.0716906345386924,0.124316120288865
"625",88150000,-1.27215919121118,0.252582133108283,18,0.0595341797091434,0.103236054383454
"626",88350000,-0.882707722167321,0.270209151105473,18,0.0636889076951134,0.11044061697932
"627",88550000,-1.00006693179439,0.155680178480021,18,0.0366941699665183,0.0636300247139777
"628",88750000,-1.05074399745592,0.141849694641822,18,0.0334342936634911,0.0579771918548232
"629",88950000,-0.88030524379497,0.178758653637683,18,0.042133818727661,0.0730627216634574
"630",89150000,-1.2743301831398,0.216191233662461,18,0.0509567624519372,0.0883622672789593
"631",89350000,-1.58482323655053,0.22743967152223,19,0.0521782391535519,0.0902231053678155
"632",89550000,-1.58134103020652,0.179679380483557,19,0.041221276935043,0.0712770624811919
"633",89750000,-1.60489219977257,0.171455183037068,19,0.0393345166423604,0.0680146033516386
"634",89950000,-1.61763212530512,0.150355549704189,19,0.0344939287768982,0.0596445840464158
"635",90150000,-1.6304017291222,0.15502704363884,19,0.035565642986188,0.0614977202502725
"636",90350000,-1.64330239212232,0.155842552748899,19,0.0357527336071503,0.0618212247817064
"637",90550000,-1.6569967320104,0.144337393058327,19,0.0331132689534398,0.0572572398441246
"638",90750000,-1.66915441207463,0.17136943811047,19,0.0393148454070992,0.0679805891733055
"639",90950000,-1.68225901499478,0.193054658305285,19,0.0442897761122375,0.0765829050906053
"640",91150000,-1.69565279822588,0.2388155437302,19,0.054788043224561,0.0947358032186395
"641",91350000,-1.69910709750791,0.293459993385884,20,0.0656196493887474,0.113175406394839
"642",91550000,-1.41373408312329,0.30467171270187,20,0.0681266660422667,0.117499303752469
"643",91750000,-1.2568015304718,0.292121161446152,20,0.0653202774659786,0.112659074178221
"644",91950000,-0.945084489593361,0.245814288863745,20,0.0549657459740103,0.0948004248171253
"645",92150000,-0.509490104429861,0.207629581255347,20,0.0464273857826772,0.0800741592305045
"646",92350000,-0.53466520349902,0.233159012798304,20,0.052135940218375,0.089919807206459
"647",92550000,-0.845776294083813,0.312418257192214,19,0.0716736637483136,0.123933283709159
"648",92750000,-1.12721726391288,0.386007986452595,19,0.0885563054919199,0.153125613493189
"649",92950000,-1.37095404737975,0.369606629839457,18,0.0871171181103289,0.151066624028523
"650",93150000,-1.55378565100669,0.3184362724451,18,0.0750561492072325,0.130152136793118
"651",93350000,-1.62816536761316,0.280506128786074,17,0.0680327292716525,0.118350193434211
"652",93550000,-1.68400601853601,0.239325886315571,16,0.0598314715788927,0.104458789557175
"653",93750000,-1.71326023755456,0.210772742214776,16,0.052693185553694,0.0919961725091898
"654",93950000,-1.70200324593753,0.173534052835584,15,0.0448062997754731,0.0785476997586611
"655",94150000,-1.70565072287967,0.28324410540371,15,0.0731333135426657,0.128206381318947
"656",94350000,-1.64778429733335,0.326078665847586,14,0.0871481891955722,0.153494988944589
"657",94550000,-1.50314158795888,0.421899624452827,14,0.112757417593648,0.198600782491494
"658",94750000,-1.17607552868156,0.415917406914522,13,0.115354733614487,0.204285550143064
"659",94950000,-0.853999271270629,0.234534580679776,13,0.0650481889623369,0.115196010181867
"660",95150000,-0.934807418404024,0.193900974023201,13,0.0537784541694663,0.0952380604732573
"661",95450000,-1.37843595261549,0.254702084577398,14,0.0680719954418388,0.119895895534133
"662",95750000,-1.37840715168728,0.183620636605931,14,0.0490746793800511,0.086435730201987
"663",96050000,-1.37838834344428,0.188763847372893,14,0.0504492602770468,0.0888567934683082
"664",96350000,-1.37837487496297,0.171632070666324,15,0.0443152100910511,0.0776867948127083
"665",96650000,-1.3783649994077,0.1560967402646,15,0.0403040050294707,0.0706549503527489
"666",96950000,-1.37822567469428,0.145632341665073,15,0.037602108929201,0.0659183904331267
"667",97250000,-1.37813885311032,0.144345476768352,15,0.0372698418416131,0.0653359094970458
"668",97550000,-1.37811452162564,0.14378944227993,16,0.0359473605699825,0.0627599100243489
"669",97850000,-1.37808200326031,0.160322371478178,16,0.0400805928695446,0.0699760528264121
"670",98150000,-1.37803524110125,0.150927535194315,16,0.0377318837985789,0.0658754799990911
"671",98450000,-1.37796181390561,0.185254314120456,16,0.046313578530114,0.0808581207456642
"672",98750000,-1.37782968486145,0.187567308523995,17,0.0454917544092498,0.0791377619512862
"673",99050000,-1.3775210936879,0.177623348905452,17,0.0430799899478303,0.0749422402724921
"674",99350000,-1.37712765839069,0.171822347758352,17,0.041673040508782,0.072494701565076
"675",99650000,-1.3769094803858,0.16935656793276,18,0.0399177258745783,0.0692198756980416
"676",100250000,-0.974096872366824,0.0923688843418327,18,0.021771554829582,0.0377532608894564
"677",100550000,-0.88458881994238,0.113887540382041,18,0.0268435506989326,0.0465484243394119
"678",100850000,-0.834715006824387,0.125391272099322,18,0.0295550062676793,0.0512502607621359
"679",101150000,-1.1437819755629,0.163529587745981,19,0.0375162603822947,0.0648705967926051
"680",101450000,-1.16448846145718,0.186949784765308,19,0.0428892220688768,0.0741611611399213
"681",101750000,-1.26536258439823,0.163062721720296,19,0.0374091539703929,0.0646853955814613
"682",102050000,-1.32492086761371,0.157540773178708,19,0.036142332093329,0.062494892307477
"683",102350000,-1.43824949699716,0.160009503197653,19,0.0367086976023536,0.0634742134924455
"684",102650000,-1.51860085451498,0.1118991328615,20,0.0250214067701594,0.0431548767200356
"685",102950000,-1.52815308610969,0.0975237108811024,20,0.0218069646948181,0.0376108698318823
"686",103250000,-1.50605432910345,0.094640850050539,20,0.021162337416137,0.0364990694044566
"687",103550000,-1.51810256851956,0.0675542324541857,20,0.0151055855935382,0.0260528790431767
"688",103850000,-1.5295840462107,0.0497033320154661,20,0.0111140029094824,0.019168523569859
"689",104150000,-1.54293780506788,0.0523069647317664,21,0.0114143154884145,0.019641102367145
"690",104450000,-1.55021341150192,0.0492723093014494,21,0.0107520993828175,0.0185015987033113
"691",104750000,-1.53329758253096,0.0641775343397701,21,0.0140046861441726,0.0240984642886928
"692",105050000,-1.51706348008437,0.0802573917311851,21,0.0175135986994228,0.0301364006647271
"693",105350000,-1.51371224856378,0.0770965715358432,22,0.0164370442800033,0.0282247781168467
"694",105650000,-1.49123741051784,0.121330748860801,22,0.0258678025730855,0.0444187516659525
"695",105950000,-1.46824161582121,0.136757358913725,22,0.0291567668873075,0.0500663782356562
"696",106250000,-1.41372471885329,0.182317233977013,22,0.0388701648878727,0.066745684968443
"697",106550000,-1.2991336554971,0.253528168146003,22,0.0540523870650535,0.0928157523705801
"698",107150000,-0.984981655294639,0.21107265858229,23,0.0440116917277552,0.0754303853401799
"699",107450000,-0.867275741797914,0.146484324935834,23,0.0305440931825415,0.0523486516464105
"700",107750000,-0.872941831611113,0.135808944545553,23,0.0283181224956258,0.0485336238645062
"701",108350000,-0.969303684572056,0.12851040908407,22,0.0273985112758763,0.0470471995037646
"702",108650000,-1.0568098480464,0.12527946532613,22,0.0267096717521787,0.0458643625907966
"703",109250000,-1.18010063046601,0.116182508110716,21,0.0253531018022466,0.0436261699904828
"704",109550000,-1.14946047293443,0.105725756976778,20,0.0236409979572699,0.0407740604577564
"705",109850000,-1.19444446194961,0.139821093429256,20,0.0312649469596165,0.0539232243852014
"706",110150000,-1.24864580464121,0.134911608705591,19,0.0309508457188511,0.0535181228768012
"707",110450000,-1.30036248974385,0.145648441493514,18,0.0343296668831054,0.0595298259692964
"708",110750000,-1.35074100346723,0.146045027453435,18,0.0344231430902998,0.0596919196582769
"709",111050000,-1.39974088459313,0.137333017147955,17,0.0333081491521047,0.0579430802981131
"710",111350000,-1.44799285265326,0.103229096699626,16,0.0258072741749066,0.045056498711155
"711",111650000,-1.49337078794116,0.129280179902242,15,0.033379998917072,0.0585168189745908
"712",111950000,-1.53616985485357,0.118431296367208,15,0.03057882923333,0.0536062274641517
"713",112250000,-1.57438634406182,0.0965355858767576,14,0.0258002205701657,0.0454421899954608
"714",112550000,-1.60864806692604,0.0866284413319812,13,0.0240264067027679,0.0425491660154945
"715",112850000,-1.63966153910706,0.0875783839213132,13,0.0242898733731205,0.0430157479407513
"716",113150000,-1.66536135562435,0.0740154359706776,12,0.0213664159409291,0.0380810972403452
"717",113450000,-1.68679569833261,0.0843450366244181,11,0.025430985401089,0.0456711206064999
"718",113750000,-1.69862947068221,0.0558235122599992,11,0.0168314222405656,0.0302272956790294
"719",114050000,-1.69461878124641,0.0389069505622682,10,0.0123034580588336,0.02229953940778
"720",114350000,-1.69333309134268,0.0570846974441864,9,0.0190282324813955,0.0348808990472355
"721",114650000,-1.68341056068365,0.122768699987258,9,0.0409228999957528,0.0750162972240123
"722",115250000,-1.6106765598684,0.292616294062619,8,0.103455482908677,0.192380440214642
"723",115550000,-1.54486638162172,0.245037011341549,7,0.0926152848594646,0.175466937199058
"724",115850000,-1.45009359965605,0.17759617145103,6,0.07250333338781,0.140887047710819
"725",116150000,-1.31118159519238,0.13535372365798,6,0.0552579262912886,0.1073761127114
"726",116450000,-1.09004756419062,0.180036700647841,5,0.0805148602186708,0.162241338112768
"727",116750000,-0.775512212895798,0.103268970064726,4,0.0516344850323631,0.110076810979875
"728",117050000,-0.776810482646015,0.109913532638637,4,0.0549567663193183,0.117159405664743
"729",117350000,-0.833826193914688,0.0747782235580444,3,0.0431732275007589,0.101602294962667
"730",117650000,-0.8854009430449,0.0757592941446145,2,0.0535699106275632,0.156423366573322
"731",117950000,-0.939473610718932,0.068263540342916,2,0.0482696122842774,0.140946571839355
"732",118250000,-0.992103258072201,NA,1,NA,NA
"733",118850000,-1.1057882425854,NA,1,NA,NA
