"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"1",2e+05,1,0.518752451392997,0,0,0,0.147689873250841,0
"2",3e+05,0,0.492855398400798,0,0,0,0.139553404157384,0
"3",4e+05,0,0.447805937706099,0,0,0,0.125399533262122,0
"4",5e+05,0,0.42855242069307,0,0,0,0.119350364417928,0
"5",6e+05,0,0.421710800036975,0,0,0,0.117200828907681,0
"6",7e+05,0,0.423819641310335,0,0,0.014529091286974,0.122428219997199,0
"7",8e+05,0,0.421552247026093,0,0,0.125744625914449,0.156658106191562,0
"8",9e+05,0,0.431370087073451,0,0.166666666666667,0.322697556478732,0.273986597880176,0
"9",1e+06,0,0.451463818815962,0,0.291666666666667,0.560268340127662,0.39421410035249,0
"10",1100000,0,0.478175006962567,0,0.333333333333333,0.784032373365578,0.486000738922861,0
"11",1200000,0,0.520181792467949,0,0.333333333333333,0.942728012826605,0.549058457429018,0
"12",1300000,0,0.586901493099357,0,0.333333333333333,1,0.588014802615216,0
"13",1400000,1,0.71959545201972,0.0416666666666667,0.333333333333333,0.942728012826605,0.624802312295739,0
"14",1500000,0,0.716510791371652,0,0.375,0.784032373365578,0.573973346846875,0
"15",1600000,0,0.660129794389798,0,0.375,0.560268340127662,0.485955942675233,0
"16",1700000,0,0.582476387301253,0,0.375,0.322697556478732,0.386917187716585,0
"17",1800000,0,0.495698148516503,0,0.416666666666667,0.12574462591445,0.310864119234566,0
"18",1900000,0,0.475273921851414,0,0.416666666666667,0.0145290912869741,0.269504863046239,0
"19",2e+06,0,0.455218780196699,0,0.416666666666667,0,0.258639011146576,0
"20",2100000,0,0.463884624095168,0,0.291666666666667,0,0.222088548593224,0
"21",2200000,0,0.489524434928802,0,0.208333333333333,0,0.203962101431345,0
"22",2300000,0,0.494645558336486,0,0.25,0,0.218662129577628,0
"23",2400000,0,0.526749849627187,0,0.416666666666667,0,0.281113009860577,0
"24",2500000,0,0.587072452551245,0.125,0.416666666666667,0,0.3393386169003,0
"25",2600000,0,0.718859515159056,0.152777777777778,0.416666666666667,0,0.38947151783659,0
"26",2700000,1,0.772878278951111,0.111111111111111,0.375,0.95048443395121,0.678889396150904,1
"27",2800000,0,0.751550186177888,0.152777777777778,0.375,0.811744900929367,0.641689574809298,0
"28",2900000,0,0.632921574037998,0,0.375,0.611260466978157,0.493428492552109,0
"29",3e+06,0,0.493191924399841,0,0.333333333333333,0.388739533021843,0.366523696703177,0
"30",3100000,0,0.463761159742474,0,0.333333333333333,0.188255099070633,0.294287758963147,0
"31",3200000,0,0.447697907420067,0,0.333333333333333,0.0495155660487905,0.245651024933449,0
"32",3300000,0,0.455626420571989,0,0.291666666666667,0,0.21949394380348,0
"33",3400000,0,0.473693117701612,0,0.25,0,0.212079184185753,0
"34",3500000,0,0.490967084695005,0,0.166666666666667,0,0.191324313246569,0
"35",3600000,0,0.505825166146779,0,0.0833333333333333,0,0.169810406982067,0
"36",3700000,0,0.534705596562787,0,0.25,0,0.231248398100506,0
"37",3800000,0,0.583466871381077,0,0.416666666666667,0,0.298932655003694,0
"38",3900000,0,0.63010104933811,0,0.416666666666667,0,0.313584420506142,0
"39",4e+06,0,0.693962385291649,0,0.416666666666667,0,0.333648702971386,0
"40",4100000,1,0.7294020489485,0.375,0.416666666666667,0.95048443395121,0.761230824460835,0
"41",4200000,0,0.732041666426958,0.125,0.416666666666667,0.811744900929367,0.639923970327606,0
"42",4300000,0,0.617909429130993,0,0.416666666666667,0.611260466978157,0.501802947072618,0
"43",4400000,0,0.521997536831443,0,0.416666666666667,0.388739533021843,0.401756086530086,0
"44",4500000,0,0.463638125715983,0,0.416666666666667,0.188255099070633,0.3204311980939,0
"45",4600000,0,0.42694560062524,0,0.416666666666667,0.0495155660487905,0.26531305321214,0
"46",4700000,0,0.415993482238544,0,0.416666666666667,0,0.246315005607632,0
"47",4800000,0,0.415839186841299,0,0.333333333333333,0,0.220084433694411,0
"48",4900000,0,0.426164221190738,0,0.208333333333333,0,0.18405526411708,0
"49",5e+06,0,0.418864931369793,0,0.208333333333333,0,0.181761935758436,0
"50",5100000,0,0.457324694693902,0,0.375,0,0.246209610880927,0
"51",5200000,0,0.523278474365077,0,0.416666666666667,0,0.280022355354813,0
"52",5300000,0,0.624005107885136,0.0138888888888889,0.416666666666667,0,0.316032848749246,0
"53",5400000,0,0.71426882285173,0.138888888888889,0.416666666666667,0,0.383665508121572,0
"54",5500000,1,0.778502974415628,0.319444444444444,0.458333333333333,0.95048443395121,0.772293922930875,0
"55",5600000,0,0.744453977200215,0,0.458333333333333,0.811744900929367,0.617641639272012,0
"56",5700000,0,0.579497225167503,0,0.458333333333333,0.611260466978157,0.502825450876745,0
"57",5800000,0,0.464535914429507,0,0.458333333333333,0.388739533021843,0.396793546228251,0
"58",5900000,0,0.403990778955287,0,0.5,0.188255099070633,0.327872982985577,1
"59",6e+06,0,0.377706460194782,0,0.5,0.0495155660487905,0.276024941815997,0
"60",6100000,0,0.369146525685347,0,0.458333333333333,0,0.244687435529693,0
"61",6200000,0,0.369670159651535,0,0.291666666666667,0,0.192487764352131,0
"62",6300000,0,0.384628216902198,0,0.25,0,0.184096316294006,0
"63",6400000,0,0.426199917897707,0,0.291666666666667,0,0.210248574084772,0
"64",6500000,0,0.459195336878446,0,0.333333333333333,0,0.233706291551936,0
"65",6600000,0,0.526856232977819,0.0694444444444444,0.416666666666667,0,0.302964846088795,0
"66",6700000,0,0.637783275256403,0.125,0.416666666666667,0,0.355271203583757,0
"67",6800000,0,0.801733167048592,0.166666666666667,0.416666666666667,0,0.419872869785216,0
"68",6900000,1,0.798030744871911,0.0833333333333333,0.416666666666667,0.961939766255643,0.694754704614759,0
"69",7e+06,0,0.775291274006341,0.0277777777777778,0.458333333333333,0.853553390593274,0.649193230374029,0
"70",7100000,0,0.746830281242659,0.194444444444444,0.416666666666667,0.691341716182545,0.628559854564416,0
"71",7200000,0,0.481885890332239,0,0.416666666666667,0.5,0.424109988305602,0
"72",7300000,0,0.438093954283012,0,0.416666666666667,0.308658283817455,0.350234490008872,0
"73",7400000,0,0.3846152796989,0,0.458333333333333,0.146446609406726,0.295558835863231,0
"74",7500000,0,0.35979909320659,0,0.333333333333333,0.0380602337443566,0.214435428985396,0
"75",7600000,0,0.333188102303443,0,0.25,0,0.16793459693842,0
"76",7700000,0,0.333012141831675,0,0.208333333333333,0,0.154788265477327,0
"77",7800000,0,0.344488859529449,0,0.125,0,0.132211984984899,0
"78",7900000,0,0.369975028925327,0,0.208333333333333,0,0.166401455153119,0
"79",8e+06,0,0.393059357872779,0,0.375,0,0.226018397348514,0
"80",8100000,0,0.438205866842594,0,0.458333333333333,0,0.266384853962197,0
"81",8200000,0,0.529045883600993,0,0.458333333333333,0,0.294925436901363,0
"82",8300000,0,0.66346667845453,0.0972222222222222,0.458333333333333,0,0.367704229519962,0
"83",8400000,0,0.789736215469393,0.125,0.458333333333333,0,0.416103605932326,0
"84",8500000,1,0.805675468363659,0.0416666666666667,0.458333333333333,0.9567727288213,0.69553315674348,0
"85",8600000,0,0.764862594735192,0.111111111111111,0.416666666666667,0.834565303179429,0.653041966854927,0
"86",8700000,0,0.692939139316335,0,0.416666666666667,0.654508497187474,0.538964054919715,0
"87",8800000,0,0.544013172119525,0,0.416666666666667,0.447735768366173,0.427208812050721,0
"88",8900000,0,0.472113224111987,0,0.416666666666667,0.25,0.342493278069779,0
"89",9e+06,0,0.440356033179886,0,0.416666666666667,0.0954915028125263,0.283971367680477,0
"90",9100000,0,0.428859606330973,0,0.291666666666667,0.0109261996330972,0.214517058162572,0
"91",9200000,0,0.42283158037292,0,0.125,0,0.156826103318451,0
"92",9300000,0,0.421548989309485,0,0.0416666666666667,0,0.130241037678897,0
"93",9400000,0,0.428812635226172,0,0,0,0.11943211995617,0
"94",9500000,0,0.450032801536006,0,0.0833333333333333,0,0.152281275368397,0
"95",9600000,0,0.473717133627113,0,0.166666666666667,0,0.185904635039561,0
"96",9700000,0,0.5251862214945,0,0.333333333333333,0,0.254439646551448,0
"97",9800000,0,0.595534399612191,0,0.5,0,0.328906187584491,0
"98",9900000,0,0.664084814421334,0,0.5,0,0.350443708923551,0
"99",1e+07,1,0.752213798700778,0,0.5,0.969846310392954,0.682843819829465,0
"100",10100000,0,0.769005088063146,0.347222222222222,0.5,0.883022221559489,0.769932616069221,0
"101",10200000,0,0.742626083381943,0.347222222222222,0.5,0.75,0.719851120265152,0
"102",10300000,0,0.649198948531246,0,0.5,0.586824088833465,0.530138196776955,0
"103",10400000,0,0.519387371738157,0,0.5,0.413175911166535,0.434795652819701,1
"104",10500000,0,0.411844719442784,0,0.5,0.25,0.349739904380043,0
"105",10600000,0,0.358864165237412,0,0.5,0.116977778440511,0.291300597144431,0
"106",10700000,0,0.343028269641736,0,0.416666666666667,0.0301536896070459,0.232864261472577,0
"107",10800000,0,0.338479399341444,0,0.333333333333333,0,0.195779138406233,0
"108",10900000,0,0.340831281197667,0,0.166666666666667,0,0.144153875539026,0
"109",1.1e+07,0,0.351044936032373,0,0,0,0.0949986648773147,0
"110",11100000,0,0.377297179197307,0,0.0833333333333333,0,0.129428824036175,0
"111",11200000,0,0.404915758697632,0,0.125,0,0.151197218464688,0
"112",11300000,0,0.435072263282994,0,0.25,0,0.199945085821949,0
"113",11400000,0,0.500891391246384,0,0.375,0,0.259897619323821,0
"114",11500000,0,0.572706915489575,0,0.416666666666667,0,0.295552036808081,0
"115",11600000,0,0.683518171480355,0.0833333333333333,0.416666666666667,0,0.356549380836895,0
"116",11700000,0,0.744422874515888,0.111111111111111,0.416666666666667,0,0.384412098053637,0
"117",11800000,1,0.757318376327513,0.25,0.416666666666667,0.969846310392954,0.736811791426811,0
"118",11900000,0,0.741771363732991,0.0277777777777778,0.416666666666667,0.883022221559489,0.634829394178056,0
"119",1.2e+07,0,0.693607878817441,0,0.416666666666667,0.75,0.569176173643799,0
"120",12100000,0,0.640107905464805,0,0.416666666666667,0.586824088833465,0.50109983158979,0
"121",12200000,0,0.588713818223606,0,0.416666666666667,0.413175911166535,0.430394897182845,0
"122",12300000,0,0.493333067230641,0,0.333333333333333,0.25,0.322978142754161,0
"123",12400000,0,0.400512642810366,0,0.291666666666667,0.116977778440511,0.238930693215585,0
"124",12500000,0,0.393759995028953,0,0.166666666666667,0.0301536896070459,0.170257131689051,0
"125",12600000,0,0.377217619157171,0,0.0416666666666667,0,0.11631278015772,0
"126",12700000,0,0.373588010161742,0,0,0,0.102081363668578,0
"127",12800000,0,0.387036531763619,0,0,0,0.106306689245173,0
"128",12900000,0,0.403613798726639,0,0.0416666666666667,0,0.124606067402296,0
"129",1.3e+07,0,0.438345662935301,0,0.0833333333333333,0,0.148609350148016,0
"130",13100000,0,0.465936257200898,0,0.0833333333333333,0,0.15727790473528,0
"131",13200000,0,0.511985930080368,0.0555555555555556,0.0833333333333333,0,0.189200757159619,0
"132",13300000,0,0.577295216849004,0.0833333333333333,0.25,0,0.270811518297656,0
"133",13400000,0,0.645779210246339,0.138888888888889,0.416666666666667,0,0.362147089931113,0
"134",13500000,0,0.725145685053224,0.0833333333333333,0.458333333333333,0,0.38271917410982,0
"135",13600000,1,0.757412229447554,0.0138888888888889,0.458333333333333,0,0.371038430559251,0
"136",13700000,0,0.766458933666537,0.0138888888888889,0.458333333333333,0,0.373880770546645,0
"137",13800000,0,0.727259192240772,0.25,0.458333333333333,0,0.435747395837089,0
"138",13900000,0,0.585606923992401,0,0.458333333333333,0,0.312696075019033,0
"139",1.4e+07,0,0.364661182262998,0,0.458333333333333,0,0.243278207300501,0
"140",14100000,0,0.336555551433091,0,0.416666666666667,0,0.221356788584195,0
"141",14200000,0,0.333911629203327,0,0.375,0,0.207435060224705,0
"142",14300000,0,0.336919340606862,0,0.375,0,0.208380038438414,0
"143",14400000,0,0.341373569584983,0,0.375,0,0.209779490971743,0
"144",14500000,0,0.351849906052457,0,0.208333333333333,0.0244717418524232,0.168395468494739,0
"145",14600000,0,0.369156279507558,0,0.0416666666666667,0.0954915028125263,0.143782037784263,0
"146",14700000,0,0.389007833877018,0,0,0.206107373853763,0.17168191616865,0
"147",14800000,0,0.407634297549929,0,0.0833333333333333,0.345491502812526,0.247508590157363,0
"148",14900000,0,0.455130682829207,0,0.166666666666667,0.5,0.337157616042238,0
"149",1.5e+07,0,0.50000643108832,0,0.166666666666667,0.654508497187474,0.399801182137852,0
"150",15100000,0,0.538764723849236,0,0.375,0.793892626146237,0.521226119458196,0
"151",15200000,0,0.660291890700646,0,0.583333333333333,0.904508497187474,0.659617247667184,1
"152",15300000,0,0.77274547606262,0.138888888888889,0.666666666666667,0.975528258147577,0.78708076468619,0
"153",15400000,0,0.810708903876743,0,0.666666666666667,1,0.763060142582206,0
"154",15500000,0,0.833142366019083,0.0138888888888889,0.666666666666667,0.975528258147577,0.766783427828255,0
"155",15600000,1,0.817603558749833,0.111111111111111,0.666666666666667,0.972908620850317,0.791624091493787,0
"156",15700000,0,0.742775059808033,0,0.666666666666667,0.894570254698197,0.708591879831657,0
"157",15800000,0,0.657760090213155,0.138888888888889,0.666666666666667,0.773474079061214,0.687471646139746,0
"158",15900000,0,0.50172640694098,0,0.666666666666667,0.6227427435704,0.547453812949219,0
"159",1.6e+07,0,0.401687691920841,0,0.583333333333333,0.458710327263834,0.438304494280144,0
"160",16100000,0,0.349058456571467,0,0.5,0.299152287673516,0.345456312040356,0
"161",16200000,0,0.317436389446281,0,0.5,0.16135921418713,0.292228593196632,0
"162",16300000,0,0.297361016069616,0,0.291666666666667,0.0602631243967556,0.188703084186831,0
"163",16400000,0,0.296587926437598,0,0.0833333333333333,0.00681934829863878,0.106213714419374,0
"164",16500000,0,0.304020610351031,0,0,0,0.0802243207593889,0
"165",16600000,0,0.308373536560537,0,0,0,0.081591945468672,0
"166",16700000,0,0.325730053486612,0,0,0,0.0870451050842321,0
"167",16800000,0,0.346298550430724,0,0.0833333333333333,0,0.119689515668739,0
"168",16900000,0,0.365724718538237,0,0.291666666666667,0,0.191248165402857,0
"169",1.7e+07,0,0.415486365739575,0,0.333333333333333,0,0.219973582548894,0
"170",17100000,0,0.493429535527254,0,0.333333333333333,0,0.244462167879996,0
"171",17200000,0,0.596180570322688,0,0.375,0,0.289836062926991,0
"172",17300000,0,0.738082474203374,0.125,0.5,0,0.412965815549916,0
"173",17400000,0,0.800108114093148,0.361111111111111,0.541666666666667,0,0.519726998242635,0
"174",17500000,1,0.806861594595591,0.0138888888888889,0.541666666666667,0,0.412756780622671,0
"175",17600000,0,0.804119227365155,0.0694444444444444,0.541666666666667,0,0.4293498993325,0
"176",17700000,0,0.785792911077831,0.236111111111111,0.541666666666667,0,0.475956232359571,0
"177",17800000,0,0.714865144667604,0,0.541666666666667,0,0.3794891811397,0
"178",17900000,0,0.555009210110161,0,0.541666666666667,0,0.329264822741694,0
"179",1.8e+07,0,0.518674824547017,0,0.458333333333333,0,0.291667004311195,0
"180",18100000,0,0.472710422649374,0,0.25,0,0.211770436007988,0
"181",18200000,0,0.453987904172002,0,0.208333333333333,0.00851345015804916,0.195471851202179,0
"182",18300000,0,0.441986507814775,0,0.208333333333333,0.0748914321351931,0.212556166102313,0
"183",18400000,0,0.438577643158733,0,0.166666666666667,0.198682681810372,0.237287474708627,0
"184",18500000,0,0.444153814503871,0,0.0416666666666667,0.363168504963959,0.2514452835388,0
"185",18600000,0,0.459485900345498,0,0.208333333333333,0.546134179731651,0.366111681434997,0
"186",18700000,0,0.488500554776399,0,0.333333333333333,0.722869177888269,0.470028305722738,0
"187",18800000,0,0.526929793766888,0,0.416666666666667,0.86950445861033,0.554354921446772,0
"188",18900000,0,0.610672575458828,0.138888888888889,0.416666666666667,0.966236114702178,0.654694131388485,0
"189",1.9e+07,0,0.750560114498622,0.0972222222222222,0.416666666666667,1,0.696161780310569,0
"190",19100000,0,0.815517030717632,0.555555555555556,0.416666666666667,0.966236114702178,0.849963687206663,0
"191",19200000,1,0.819798202729798,0.138888888888889,0.416666666666667,0.972908620850317,0.722494697094523,0
"192",19300000,0,0.79030427845255,0.0972222222222222,0.416666666666667,0.894570254698197,0.675524347059621,1
"193",19400000,0,0.733493721687633,0.0694444444444444,0.416666666666667,0.773474079061214,0.610901331437575,0
"194",19500000,0,0.638256069823389,0,0.416666666666667,0.6227427435704,0.511803119750284,0
"195",19600000,0,0.522886375263234,0,0.416666666666667,0.458710327263834,0.424019129795961,0
"196",19700000,0,0.451749016710901,0,0.416666666666667,0.299152287673516,0.351538064959899,0
"197",19800000,0,0.398019813905985,0,0.208333333333333,0.16135921418713,0.225909376223139,0
"198",19900000,0,0.36962414371575,0,0.0833333333333333,0.0602631243967556,0.145951848227753,0
"199",2e+07,0,0.348855474872106,0,0,0.00681934829863878,0.0964533065934554,0
"200",20100000,0,0.336067516732476,0,0,0,0.0902929823708893,0
"201",20200000,0,0.323593088050308,0,0,0,0.0863737023098889,0
"202",20300000,0,0.316937956909111,0,0,0,0.0842827590330781,0
"203",20400000,0,0.326989210048056,0,0,0,0.0874407133586213,0
"204",20500000,0,0.345873529013092,0,0.125,0,0.132647027553708,0
"205",20600000,0,0.365910219082368,0,0.416666666666667,0,0.230579588805864,0
"206",20700000,0,0.384073408473295,0,0.583333333333333,0,0.288650382104769,0
"207",20800000,0,0.433658322368413,0,0.625,0,0.317320272273111,0
"208",20900000,0,0.549134942250776,0,0.625,0,0.353601309693577,0
"209",2.1e+07,0,0.712386256143815,0.305555555555556,0.625,0,0.500893459314538,0
"210",21100000,1,0.772663914024911,0.111111111111111,0.625,0.966236114702178,0.762317273601618,0
"211",21200000,0,0.756405050063599,0,0.625,0.86950445861033,0.691907872334581,0
"212",21300000,0,0.700607916580573,0,0.625,0.722869177888269,0.628306616925722,0
"213",21400000,0,0.644483139605922,0,0.625,0.546134179731651,0.55514553701305,0
"214",21500000,0,0.574653077497862,0,0.625,0.363168504963958,0.475720874266022,0
"215",21600000,0,0.514586009098997,0,0.625,0.198682681810372,0.405169693692953,0
"216",21700000,0,0.45798112027441,0,0.5,0.074891432135193,0.309218766654535,0
"217",21800000,0,0.393647768780033,0,0.208333333333333,0.00851345015804916,0.176513877611142,0
"218",21900000,0,0.35953581036823,0,0.0416666666666667,0,0.110757418674273,1
"219",2.2e+07,0,0.331512528947132,0,0,0,0.0888618729180998,0
"220",22100000,0,0.323367890110262,0,0.0416666666666667,0,0.099393995761163,0
"221",22200000,0,0.313143567870999,0,0.375,0,0.200910044068913,0
"222",22300000,0,0.322818551061353,0,0.458333333333333,0,0.230131874562808,0
"223",22400000,0,0.368812264880572,0,0.458333333333333,0,0.244582415753581,0
"224",22500000,0,0.440691951348371,0,0.5,0,0.280256992055049,0
"225",22600000,0,0.641137842349493,0,0.5,0,0.34323411140266,0
"226",22700000,0,0.793971582942453,0.569444444444444,0.5,0,0.570163180559891,0
"227",22800000,1,0.78591752535243,0.0694444444444444,0.5,0.975528258147577,0.717036625425256,0
"228",22900000,0,0.759100110582175,0.111111111111111,0.5,0.904508497187474,0.699388686445552,0
"229",2.3e+07,0,0.726323420610148,0,0.5,0.793892626146237,0.619427415831667,0
"230",23100000,0,0.59817886885977,0,0.541666666666667,0.654508497187474,0.548464928432187,0
"231",23200000,0,0.516443179298812,0,0.541666666666667,0.5,0.474240516698289,0
"232",23300000,0,0.442800523826173,0,0.5,0.345491502812526,0.389467768676431,0
"233",23400000,0,0.371979838570506,0,0.166666666666667,0.206107373853763,0.218696162348501,0
"234",23500000,0,0.338187493021906,0,0.0833333333333333,0.0954915028125263,0.147143152714389,0
"235",23600000,0,0.329968439208113,0,0.0833333333333333,0.0244717418524232,0.12224749498823,0
"236",23700000,0,0.312516483269985,0,0.0833333333333333,0,0.109075692333348,0
"237",23800000,0,0.307979261013522,0,0.0833333333333333,0,0.107650164545651,0
"238",23900000,0,0.320298266121686,0,0.0833333333333333,0,0.111520612830052,0
"239",2.4e+07,0,0.332728025932515,0,0.0833333333333333,0,0.115425858595676,0
"240",24100000,0,0.363900854933225,0,0.0833333333333333,0,0.125219898087208,0
"241",24200000,0,0.393717195619208,0,0.125,0,0.14767879641079,0
"242",24300000,0,0.42461826239572,0,0.0833333333333333,0,0.144296404954698,0
"243",24400000,0,0.470483847983041,0,0.0833333333333333,0,0.15870669015962,0
"244",24500000,0,0.510920508034831,0,0.125,0,0.184502334958122,0
"245",24600000,0,0.599352439359063,0.0833333333333333,0.291666666666667,0,0.290832617028754,0
