"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"490",60550000,0,0.321766813698557,0,0.875,0.198682681810372,0.423135052512101,0
"491",60750000,0,0.258574835762146,0,0.625,0.074891432135193,0.285841418101579,0
"492",60950000,0,0.208332451114761,0,0.25,0.00851345015804916,0.131381606787931,1
"493",61150000,0,0.153913798639338,0,0.166666666666667,0,0.0854271810259168,0
"494",61350000,0,0.140448069870628,0,0.0833333333333334,0,0.0550143546202955,0
"495",61550000,0,0.137167399033241,0,0.0416666666666667,0,0.0408925693134853,0
"496",61750000,0,0.150285782986174,0,0.125,0,0.07119626514123,0
"497",61950000,0,0.19659525093137,0,0.375,0,0.164292295363707,0
"498",62150000,0,0.244288566694029,0,0.416666666666667,0,0.192367873517217,0
"499",62350000,0,0.311344731000815,0,0.458333333333333,0,0.226526970856793,0
"500",62550000,0,0.500036291675582,0,0.458333333333333,0,0.285811054342621,0
"501",62750000,0,0.681744212790257,0,0.458333333333333,0,0.342900982089662,0
"502",62950000,1,0.741134783489675,0.138888888888889,0.458333333333333,0.972908620850317,0.710870867388383,0
"503",63150000,0,0.689392609631845,0.0833333333333333,0.458333333333333,0.894570254698197,0.652546765620749,0
"504",63350000,0,0.637198303935567,0,0.458333333333333,0.773474079061214,0.571919377735772,0
"505",63550000,0,0.584116673632648,0,0.458333333333333,0.6227427435704,0.507884373539499,0
"506",63750000,0,0.531029348044611,0,0.458333333333333,0.458710327263834,0.439668578096018,0
"507",63950000,0,0.441160826614934,0,0.416666666666667,0.299152287673516,0.348211413023965,0
"508",64150000,0,0.358723259951636,0,0.333333333333333,0.16135921418713,0.252836124998889,0
"509",64350000,0,0.294552973476974,0,0.0833333333333334,0.0602631243967556,0.122365602462975,0
"510",64550000,0,0.239113016151563,0,0.0416666666666667,0.00681934829863878,0.0750649046688874,0
"511",64750000,0,0.218204961010058,0,6.01370805005293e-17,0,0.0532623193761382,0
"512",64950000,0,0.210410036559468,0,6.01370805005293e-17,0,0.0508132699844116,0
"513",65150000,0,0.221464040760065,0,6.01370805005293e-17,0,0.0542862737877477,0
"514",65350000,0,0.240029715989335,0,6.01370805005293e-17,0,0.0601193329681732,0
"515",65550000,0,0.289012341047294,0,0.0416666666666667,0,0.0885999929368341,1
"516",65750000,0,0.33361377445701,0,0.208333333333333,0,0.154977289505008,0
"517",65950000,0,0.388238312924362,0,0.333333333333333,0,0.211412649393501,0
"518",66150000,0,0.483299204315444,0,0.5,0,0.293643557585425,0
"519",66350000,0,0.585273806647703,0,0.583333333333333,0,0.351864556390565,0
"520",66550000,0,0.709483280708634,0,0.583333333333333,0,0.390889326781071,0
"521",66750000,1,0.782980954337779,0,0.583333333333333,0.9814586436739,0.722340919874283,0
"522",66950000,0,0.784170550896009,0.361111111111111,0.583333333333333,0.927209702273244,0.819126205682096,0
"523",67150000,0,0.724584451378749,0,0.583333333333333,0.841276571609327,0.659950483449373,0
"524",67350000,0,0.580671212095821,0,0.583333333333333,0.730032518865576,0.579783855178168,0
"525",67550000,0,0.483725764000196,0,0.583333333333333,0.601728006526317,0.509013665924086,0
"526",67750000,0,0.433531310488705,0,0.583333333333333,0.465878793317665,0.450561511358163,0
"527",67950000,0,0.38377174529818,0,0.541666666666667,0.332560193914507,0.379950026182035,0
"528",68150000,0,0.358473757894881,0,0.375,0.211659838942567,0.281652491043171,0
"529",68350000,0,0.301800014832872,0,0.25,0.11214435464779,0.193307015652949,0
"530",68550000,0,0.254720015617165,0,0.0833333333333334,0.0413943492472736,0.103922390545915,0
"531",68750000,0,0.23725622885685,0,6.01370805005293e-17,0.00465702698183462,0.0607111131902373,0
"532",68950000,0,0.21784050712179,0,6.01370805005293e-17,0,0.0531478133820091,0
"533",69350000,0,0.161035142655943,0,6.01370805005293e-17,0,0.0353004122720001,0
"534",69550000,0,0.137021720055922,0,6.01370805005293e-17,0,0.0277557518478175,0
"535",69750000,0,0.104866877339131,0,6.01370805005293e-17,0,0.0176531782442127,0
"536",69950000,0,0.0858933908209559,0,6.01370805005293e-17,0,0.0116919908188805,1
"537",70150000,0,0.0693213178398357,0,0.0416666666666667,0,0.0195763391266521,0
"538",70350000,0,0.068532722486813,0,0.25,0,0.0847838106715865,0
"539",70550000,0,0.087518475703462,0,0.541666666666667,0,0.182386183186702,0
"540",70750000,0,0.115694507192079,0,0.708333333333333,0,0.243602862632963,0
"541",70950000,0,0.227332767467215,0.0694444444444444,0.75,0,0.313587403978929,0
"542",71150000,0,0.378573600093135,0.111111111111111,0.791666666666667,0,0.387287120005533,0
"543",71350000,0,0.705648208834537,0,0.833333333333333,0,0.4682306879851,0
"544",71550000,1,0.810994370722593,0.138888888888889,0.833333333333333,0.9814586436739,0.853325426986824,0
"545",71750000,0,0.758764893061397,0,0.833333333333333,0.927209702273244,0.7762346661853,0
"546",71950000,0,0.664260514531391,0,0.833333333333333,0.841276571609327,0.719543882979234,0
"547",72150000,0,0.539357344278412,0,0.833333333333333,0.730032518865576,0.645349935814766,0
"548",72550000,0,0.328986616206464,0,0.833333333333333,0.601728006526317,0.538943209645767,0
"549",72750000,0,0.246101838828011,0,0.791666666666667,0.465878793317665,0.457129193962226,0
"550",72950000,0,0.175242175091648,0,0.583333333333333,0.332560193914507,0.327524182287533,0
"551",73150000,0,0.0851331760361811,0,0.291666666666667,0.211659838942567,0.169590848806251,0
"552",73350000,0,0.0632348152862951,0,0.125,0.11214435464779,0.0790802343099744,0
"553",73550000,0,0.0488659997681703,0,0.0833333333333334,0.0413943492472736,0.0392461187622514,0
"554",73750000,0,0.0444371967275464,0,0.0416666666666667,0.00465702698183462,0.0132212868242735,0
"555",73950000,0,0.0486796925517235,0,6.01370805005293e-17,0,0,0
"556",74150000,0,0.0497275680808861,0,6.01370805005293e-17,0,0.000329226914714598,0
"557",74350000,0,0.0618721822013206,0,6.01370805005293e-17,0,0.00414488414307357,0
"558",74750000,0,0.122103795687442,0,6.01370805005293e-17,0,0.0230687617644582,0
"559",74950000,0,0.163901379279971,0,6.01370805005293e-17,0,0.0362009412129945,0
"560",75150000,0,0.231977129133236,0,0.0416666666666667,0,0.0706803771752526,0
"561",75350000,0,0.315081724655405,0,0.0833333333333334,0,0.109881653044631,0
"562",75550000,0,0.404565603906937,0,0.333333333333333,0,0.216542441516938,0
"563",75750000,0,0.495294468266527,0,0.583333333333333,0,0.323594385803637,0
"564",75950000,0,0.617984379570454,0,0.75,0,0.414505921349998,0
"565",76150000,0,0.734904848756889,0.111111111111111,0.75,0,0.486150054216471,0
"566",76350000,0,0.850414936159339,0,0.75,0,0.487532147176936,0
"567",76550000,1,0.899701012938621,0.305555555555556,0.75,0.97778640289307,0.906224066484231,0
"568",76750000,0,0.875151746702687,0.611111111111111,0.75,0.913119387157998,0.974194650386264,0
"569",76950000,0,0.805621503100246,0,0.75,0.811744900929367,0.728496897737083,0
"570",77150000,0,0.673869541556571,0,0.75,0.682670512183198,0.646549135629486,0
"571",77350000,0,0.577729481327935,0,0.75,0.537365046793212,0.570690540539874,0
"572",77550000,0,0.52984835112202,0,0.708333333333333,0.388739533021843,0.495860026754207,0
"573",77750000,0,0.467297531485583,0,0.666666666666667,0.25,0.419526542810246,0
"574",77950000,0,0.361747750227294,0,0.416666666666667,0.133474064085087,0.271207369825257,1
"575",78150000,0,0.29261823131489,0,0.166666666666667,0.0495155660487905,0.144563106756636,0
"576",78350000,0,0.239495205665742,0,6.01370805005293e-17,0.00558458688743579,0.0617059919557299,0
"577",78550000,0,0.21316870975183,0,6.01370805005293e-17,0,0.0516800040940942,0
"578",78750000,0,0.19435453105086,0,6.01370805005293e-17,0,0.0457688688168355,0
"579",78950000,0,0.187780340338957,0,6.01370805005293e-17,0,0.0437033558197387,0
"580",79150000,0,0.186414260066226,0,6.01370805005293e-17,0,0.0432741537046718,0
"581",79350000,0,0.198897562759139,0,6.01370805005293e-17,0,0.0471962218479369,0
"582",79550000,0,0.224765901671938,0,6.01370805005293e-17,0,0.0553236694044781,0
"583",79750000,0,0.268907769568376,0,0.166666666666667,0,0.121556577319769,0
"584",79950000,0,0.328537153966808,0,0.625,0,0.284292763775313,0
"585",80150000,0,0.418696721909527,0,0.708333333333333,0,0.338801654404376,0
"586",80350000,0,0.539901843356537,0,0.708333333333333,0,0.376882501862942,0
"587",80550000,0,0.702875042336344,0,0.708333333333333,0,0.428086258404681,0
"588",80750000,1,0.8129916002276,0.125,0.708333333333333,0.975528258147577,0.808452863509185,0
"589",80950000,0,0.795453299464151,0.0416666666666667,0.708333333333333,0.904508497187474,0.754447142327979,0
"590",81150000,0,0.687387566107522,0,0.708333333333333,0.793892626146237,0.672649585606383,0
"591",81350000,0,0.569613110462136,0,0.708333333333333,0.654508497187474,0.591854180956319,0
"592",81550000,0,0.491367100623759,0,0.708333333333333,0.5,0.518726174717571,0
"593",81750000,0,0.418705986692022,0,0.708333333333333,0.345491502812526,0.447352859753859,0
"594",81950000,0,0.343664605543035,0,0.708333333333333,0.206107373853763,0.379983551888364,0
"595",82150000,0,0.317688073734391,0,0.541666666666667,0.0954915028125263,0.28470406015719,0
"596",82350000,0,0.27434165584614,0,0.0833333333333334,0.0244717418524232,0.104770386541587,0
"597",82550000,0,0.239903911004127,0,6.01370805005293e-17,0,0.0600798069118976,0
"598",82750000,0,0.218778571053404,0,6.01370805005293e-17,0,0.0534425391251106,0
"599",82950000,0,0.216834453929439,0,6.01370805005293e-17,0,0.0528317264238365,0
"600",83150000,0,0.22993988892365,0,6.01370805005293e-17,0,0.0569492592882453,0
"601",83350000,0,0.250739358492669,0,0.0416666666666667,0,0.0765751907416214,0
"602",83550000,0,0.265619369656251,0,0.0833333333333334,0,0.0943413163560721,1
"603",83750000,0,0.285456084308422,0,0.458333333333333,0,0.218393142897776,0
"604",83950000,0,0.322775617158298,0,0.583333333333333,0,0.269391527258161,0
"605",84150000,0,0.411061994926853,0,0.666666666666667,0,0.323311889379257,0
"606",84350000,0,0.581792110420038,0,0.666666666666667,0,0.376952753783834,0
"607",84550000,0,0.775054079737745,0,0.708333333333333,0,0.450763839023174,0
"608",84750000,1,0.821309702665387,0.0972222222222222,0.708333333333333,0.969846310392954,0.800553739260171,0
"609",84950000,0,0.790385573531629,0,0.708333333333333,0.883022221559489,0.733013222463329,0
"610",85150000,0,0.744334666957038,0,0.708333333333333,0.75,0.6767511075049,0
"611",85350000,0,0.684028971642483,0,0.708333333333333,0.586824088833465,0.606536508776724,0
"612",85550000,0,0.564376334242726,0,0.708333333333333,0.413175911166535,0.514385752565398,0
"613",85750000,0,0.452782717818913,0,0.666666666666667,0.25,0.414966204117202,0
"614",85950000,0,0.380723277408612,0,0.625,0.116977778440511,0.337441547144938,0
"615",86150000,0,0.332177041641555,0,0.25,0.0301536896070459,0.177090777751186,0
"616",86350000,0,0.303492640955762,0,0.125,0,0.119331582513085,0
"617",86550000,0,0.285976831532949,0,0.0416666666666667,0,0.0876462809699241,0
"618",86750000,0,0.279270648769409,0,0.0416666666666667,0,0.0855392980322494,0
"619",86950000,0,0.281341751221646,0,6.01370805005293e-17,0,0.073098960339549,0
"620",87150000,0,0.292135342996652,0,6.01370805005293e-17,0,0.0764901464297651,0
"621",87350000,0,0.322246543814271,0,0.0833333333333334,0,0.11213273272014,0
"622",87550000,0,0.36399825305102,0,0.416666666666667,0,0.229978877499968,0
"623",87750000,0,0.386402982638602,0,0.5,0,0.263200205085668,0
"624",87950000,0,0.451667913733858,0,0.5,0,0.28370547628016,0
"625",88150000,0,0.544333453855828,0,0.5,0,0.312819611523967,0
"626",88350000,1,0.703384669123534,0.0416666666666667,0.5,0,0.375882186379692,0
"627",88550000,0,0.701574821720219,0.0972222222222222,0.5,0,0.392768288957403,0
"628",88750000,0,0.655624554281918,0.111111111111111,0.5,0,0.382695080405854,0
"629",88950000,0,0.592486907547146,0,0.5,0,0.32794871087827,0
"630",89150000,0,0.528086084316605,0,0.5,0,0.307714929530009,0
"631",89350000,0,0.459150334180372,0,0.5,0,0.286056341559142,0
"632",89550000,0,0.411266151568743,0,0.5,0,0.271011843175393,0
"633",89750000,0,0.33160123463432,0,0.416666666666667,0,0.219800215891366,0
"634",89950000,0,0.289709902156642,0,0.0833333333333334,0,0.101910203564721,0
"635",90150000,0,0.250110862756379,0,6.01370805005293e-17,0.0244717418524232,0.0709753369477248,0
"636",90350000,0,0.233802655743084,0,6.01370805005293e-17,0.0954915028125263,0.0881648939169024,0
"637",90550000,0,0.228544781132179,0,6.01370805005293e-17,0.206107373853763,0.121266810260905,0
"638",90750000,0,0.238964415238465,0,6.01370805005293e-17,0.345491502812526,0.168332925800365,0
"639",90950000,0,0.268678254643068,0,6.01370805005293e-17,0.5,0.226212845513911,0
"640",91150000,0,0.301070046113601,0,0.0833333333333334,0.654508497187474,0.311116232552114,0
"641",91350000,0,0.347291095223084,0,0.458333333333333,0.793892626146237,0.48725004617015,0
"642",91550000,0,0.42488430074154,0,0.791666666666667,0.904508497187474,0.651110918691054,0
"643",91750000,0,0.547390834339583,0,0.791666666666667,0.975528258147577,0.711914003695281,0
"644",91950000,0,0.747412708833071,0.0277777777777778,0.791666666666667,1,0.791173925743904,0
"645",92150000,0,0.855571701818256,0.25,0.791666666666667,0.975528258147577,0.887286134963169,0
"646",92350000,1,0.878566441678879,0.361111111111111,0.791666666666667,0.942728012826605,0.919114850362549,0
"647",92550000,0,0.786185475306087,0.0555555555555556,0.791666666666667,0.784032373365578,0.744229299526583,0
"648",92750000,0,0.64165497392161,0,0.791666666666667,0.560268340127662,0.611061901675145,0
"649",92950000,0,0.542898734878453,0,0.791666666666667,0.322697556478732,0.505392950607509,0
"650",93150000,0,0.469087538439933,0,0.791666666666667,0.12574462591445,0.420322886780599,0
"651",93350000,0,0.39763530180053,0,0.791666666666667,0.0145290912869741,0.362931388383798,0
"652",93550000,0,0.369564927053624,0,0.708333333333333,0,0.323365174799089,0
"653",93750000,0,0.346285068609521,0,0.375,0,0.211322610956388,1
"654",93950000,0,0.345638560782909,0,0.458333333333333,0,0.237301582400521,0
"655",94150000,0,0.345096881650375,0,0.541666666666667,0,0.263313489462067,0
"656",94350000,0,0.358263308607112,0,0.625,0,0.293632279687453,0
"657",94550000,0,0.375717932519687,0,0.625,0,0.299116263059822,0
"658",94750000,0,0.504632556036977,0.111111111111111,0.625,0,0.374528780925335,0
"659",94950000,1,0.763909607274903,0.25,0.625,0.969846310392954,0.804337894695073,0
"660",95150000,0,0.699176534218559,0.166666666666667,0.625,0.883022221559489,0.730538792715953,0
"661",95450000,0,0.565799913648486,0,0.625,0.75,0.594476047320781,0
"662",95750000,0,0.5073093747408,0,0.625,0.586824088833465,0.524831743753554,0
"663",96050000,0,0.434486535669368,0,0.625,0.413175911166535,0.447394214057462,0
"664",96350000,0,0.3926343808303,0,0.625,0.25,0.382977443436944,0
"665",96650000,0,0.369420604342448,0,0.583333333333333,0.116977778440511,0.32079936798398,0
"666",96950000,0,0.359166481983131,0,0.166666666666667,0.0301536896070459,0.159388364118616,0
"667",97250000,0,0.36678393548419,0,0.0833333333333334,0,0.126125719139663,0
"668",97550000,0,0.379377691837324,0,3.00685402502647e-17,0,0.103900395588098,0
"669",97850000,0,0.398178740516785,0,3.00685402502647e-17,0,0.109807405607775,0
"670",98150000,0,0.416151534638107,0,3.00685402502647e-17,0,0.115454190357193,0
"671",98450000,0,0.468448382588334,0,0.0416666666666667,0,0.144976129893065,0
"672",98750000,0,0.506619157684805,0,0.333333333333333,0,0.248606151099694,0
"673",99050000,0,0.54725866506575,0,0.541666666666667,0,0.326829716699694,0
"674",99350000,0,0.597473834588859,0,0.583333333333333,0,0.355697623817674,0
"675",99650000,0,0.657930987682135,0,0.583333333333333,0,0.374692362631007,0
"676",100250000,0,0.801987084291741,0.222222222222222,0.583333333333333,0,0.489771565723203,0
"677",100550000,1,0.853375443954763,0.472222222222222,0.583333333333333,0,0.584463308226284,0
"678",100850000,0,0.756993278267644,0.138888888888889,0.583333333333333,0,0.449453086105154,0
"679",101150000,0,0.652059842706751,0,0.583333333333333,0,0.372847736153631,0
"680",101450000,0,0.543682122881156,0,0.583333333333333,0,0.338797067606675,0
"681",101750000,0,0.474106148406899,0,0.583333333333333,0,0.316937330665661,0
"682",102050000,0,0.3832830336199,0,0.583333333333333,0,0.288402058074663,0
"683",102350000,0,0.296077231955816,0,0.541666666666667,0,0.247912244199448,0
"684",102650000,0,0.222168289518482,0,0.25,0,0.133053822058037,0
"685",102950000,0,0.156147574885388,0,0.0416666666666667,0,0.0468558584281153,0
"686",103250000,0,0.0970911949286892,0,3.00685402502647e-17,0,0.0152101744154699,0
"687",103550000,0,0.0475029905092564,0,3.00685402502647e-17,0.00465702698183462,0.00109346636132237,0
"688",103850000,0,0.0201705388395279,0,3.00685402502647e-17,0.0413943492472735,0.00404833690018301,0
"689",104150000,0,0,0,3.00685402502647e-17,0.11214435464779,0.0199396534357366,0
"690",104450000,0,0.012320114548064,0,3.00685402502647e-17,0.211659838942566,0.05507673616894,0
"691",104750000,0,0.0307785510403146,0,3.00685402502647e-17,0.332560193914507,0.0988611968947031,0
"692",105050000,0,0.0461592892244114,0,3.00685402502647e-17,0.465878793317665,0.145580318366197,0
"693",105350000,0,0.0539442869465358,0,0.125,0.601728006526317,0.229981194224232,0
"694",105650000,0,0.095409462754341,0,0.208333333333333,0.730032518865576,0.309502401226289,0
"695",105950000,0,0.153022337773018,0,0.75,0.841276571609327,0.532738352745017,0
"696",106250000,0,0.218766179774302,0,1,0.927209702273244,0.658939286674772,0
"697",106550000,0,0.300773661955118,0,1,0.9814586436739,0.701749029528123,0
"698",107150000,0,0.656751432457601,0,1,1,0.819417371994245,0
"699",107450000,0,0.902835594636884,0.347222222222222,1,0.9814586436739,1,1
"700",107750000,1,1,0.208333333333333,1,0.9814586436739,0.986890787505814,0
"701",108350000,0,0.820246826411332,0,1,0.927209702273244,0.847915564908016,0
"702",108650000,0,0.747865629216781,0,1,0.841276571609327,0.798175556419023,0
"703",109250000,0,0.630881200633447,0,1,0.730032518865576,0.72646956017598,0
"704",109550000,0,0.592898302160973,0,1,0.601728006526317,0.674224527542025,0
"705",109850000,0,0.535390473716468,0,0.875,0.465878793317665,0.574201477395135,0
"706",110150000,0,0.475371584696359,0,0.791666666666667,0.332560193914507,0.487275617878915,0
"707",110450000,0,0.422243335318138,0,0.25,0.211659838942567,0.262414802452694,0
"708",110750000,0,0.375096025809811,0,3.00685402502647e-17,0.11214435464779,0.137789248986223,0
"709",111050000,0,0.338614677877724,0,3.00685402502647e-17,0.0413943492472736,0.10409875175076,0
"710",111350000,0,0.31255926692297,0,3.00685402502647e-17,0.00465702698183468,0.0843702083796779,0
"711",111650000,0,0.295351594496216,0,3.00685402502647e-17,0,0.0775006448417222,0
"712",111950000,0,0.265911358100532,0,3.00685402502647e-17,0,0.0682509601919007,0
"713",112250000,0,0.260535445210875,0,3.00685402502647e-17,0,0.0665619282742925,0
"714",112550000,0,0.258365556818739,0,3.00685402502647e-17,0,0.0658801815966231,0
"715",112850000,0,0.239145930288183,0,3.00685402502647e-17,0,0.0598416606382434,0
"716",113150000,0,0.240761795638,0,3.00685402502647e-17,0,0.0603493415115046,0
"717",113450000,0,0.253971487525533,0,3.00685402502647e-17,0,0.0644996303420284,0
"718",113750000,0,0.245533361102955,0,3.00685402502647e-17,0,0.0618484964518261,0
"719",114050000,0,0.266586241020751,0,3.00685402502647e-17,0,0.0684629983733771,0
"720",114350000,0,0.284551072499052,0,3.00685402502647e-17,0,0.0741072813787212,0
"721",114650000,0,0.288432632824287,0,3.00685402502647e-17,0,0.0753268099339656,0
"722",115250000,0,0.33251900668362,0,0.0416666666666667,0,0.102269140558225,0
"723",115550000,0,0.380819162125881,0,0.166666666666667,0,0.156717473311455,0
"724",115850000,0,0.433220628420623,0,0.166666666666667,0,0.173181235079539,0
"725",116150000,0,0.473328962357089,0,0.166666666666667,0,0.18578267739664,0
"726",116450000,0,0.549718034537164,0,0.166666666666667,0,0.209782988360914,0
"727",116750000,0,0.610796248319968,0,0.166666666666667,0,0.228972855210901,0
"728",117050000,0,0.611408604942013,0.0138888888888889,0.166666666666667,0,0.233528930991102,0
"729",117350000,0,0.576127986051007,0,0,0,0.165716413359714,0
"730",117650000,0,0.545078062652742,0,0,0,0.155960988981493,0
"731",117950000,0,0.539078435437364,0,0,0,0.154075995294184,0
"732",118250000,0,0.527484149627331,0,0,0,0.150433243040387,0
"733",118850000,1,0.522205677488391,0,0,0,0.148774825558209,0
